Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-07-23,12.435,0
2018-07-24,13.064,0
2018-07-25,12.594,0
2018-07-26,12.38,0
2018-07-27,11.98,0
2018-07-28,11.344,0
2018-07-29,11.114,0
2018-07-30,10.554,1
2018-07-31,10.631,1
2018-08-01,11.13,1
2018-08-02,11.56,1
2018-08-03,11.607,1
2018-08-04,12.507,1
2018-08-05,12.926,1
2018-08-06,13.417,1
2018-08-07,14.022,1
2018-08-08,14.139,1
2018-08-09,11.1,2
2018-08-10,11.028,2
2018-08-11,10.955,2
2018-08-12,10.882,2
2018-08-13,10.808,2
2018-08-14,10.734,2
2018-08-15,10.658,2
