Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-09-04,10.992,0
2022-09-05,10.828,0
2022-09-06,11.213,0
2022-09-07,10.56,0
2022-09-08,9.557,0
2022-09-09,9.186,0
2022-09-10,8.822,0
2022-09-11,8.271,1
2022-09-12,7.486,1
2022-09-13,6.872,1
2022-09-14,7.02,1
2022-09-15,7.311,1
2022-09-16,7.506,1
2022-09-17,8.124,1
2022-09-18,9.129,1
2022-09-19,10.241,1
2022-09-20,11.132,1
2022-09-21,6.877,2
2022-09-22,6.688,2
2022-09-23,6.501,2
2022-09-24,6.317,2
2022-09-25,6.136,2
2022-09-26,5.958,2
2022-09-27,5.783,2
