Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-01-09,0.388,0
2020-01-10,0.74,0
2020-01-11,0.805,0
2020-01-12,0.757,0
2020-01-13,0.732,0
2020-01-14,1.014,0
2020-01-15,0.991,0
2020-01-16,0.732,1
2020-01-17,0.38,1
2020-01-18,0.298,1
2020-01-19,0.297,1
2020-01-20,0.105,1
2020-01-21,0,1
2020-01-22,0,1
2020-01-23,0.033,1
2020-01-24,0.127,1
2020-01-25,0.318,1
2020-01-26,0.201,1
2020-01-27,0.102,1
2020-01-28,0.125,1
2020-01-29,0.085,1
2020-01-30,0.027,1
2020-01-31,0.134,2
2020-02-01,0.143,2
2020-02-02,0.153,2
2020-02-03,0.165,2
2020-02-04,0.179,2
2020-02-05,0.194,2
2020-02-06,0.21,2
