Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-04-29,6.481,0
2020-04-30,7.495,0
2020-05-01,6.202,0
2020-05-02,3.234,0
2020-05-03,2.944,0
2020-05-04,7.53,0
2020-05-05,9.963,0
2020-05-06,10.203,1
2020-05-07,9.283,1
2020-05-08,13.354,1
2020-05-09,14.322,1
2020-05-10,11.373,1
2020-05-11,10.997,1
2020-05-12,10.82,1
2020-05-13,8.529,1
2020-05-14,4.859,1
2020-05-15,2.703,1
2020-05-16,3.254,1
2020-05-17,3.595,1
2020-05-18,3.435,1
2020-05-19,3.063,1
2020-05-20,2.487,1
2020-05-21,3.617,2
2020-05-22,3.438,2
2020-05-23,3.261,2
2020-05-24,3.085,2
2020-05-25,2.91,2
2020-05-26,2.738,2
2020-05-27,2.569,2
