Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-01-23,31.984,0
2021-01-24,30.36,0
2021-01-25,28.831,0
2021-01-26,29.239,0
2021-01-27,31.313,0
2021-01-28,34.073,0
2021-01-29,33.932,0
2021-01-30,30.055,1
2021-01-31,28.412,1
2021-02-01,29.176,1
2021-02-02,29.499,1
2021-02-03,29.272,1
2021-02-04,28.067,1
2021-02-05,29.158,1
2021-02-06,33.479,1
2021-02-07,36.973,1
2021-02-08,37.091,1
2021-02-09,35.216,1
2021-02-10,33.427,1
2021-02-11,32.84,1
2021-02-12,31.656,1
2021-02-13,30.849,1
2021-02-14,30.687,1
2021-02-15,27.139,2
2021-02-16,26.965,2
2021-02-17,26.781,2
2021-02-18,26.586,2
2021-02-19,26.381,2
2021-02-20,26.166,2
2021-02-21,25.941,2
