Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-17,5.508,0
2020-09-18,4.768,0
2020-09-19,3.347,0
2020-09-20,3.028,0
2020-09-21,3.004,0
2020-09-22,3.201,0
2020-09-23,3.559,0
2020-09-24,3.508,1
2020-09-25,4.413,1
2020-09-26,5.771,1
2020-09-27,6.342,1
2020-09-28,4.856,1
2020-09-29,3.832,1
2020-09-30,3.498,1
2020-10-01,2.835,1
2020-10-02,2.311,1
2020-10-03,1.984,1
2020-10-04,1.878,1
2020-10-05,1.884,1
2020-10-06,1.874,1
2020-10-07,1.927,1
2020-10-08,1.9,1
2020-10-09,3.129,2
2020-10-10,3,2
2020-10-11,2.874,2
2020-10-12,2.752,2
2020-10-13,2.634,2
2020-10-14,2.518,2
2020-10-15,2.406,2
