Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-12-16,0.189,0
2022-12-17,0.195,0
2022-12-18,0.169,0
2022-12-19,0.082,0
2022-12-20,0.231,0
2022-12-21,0.247,0
2022-12-22,0.327,0
2022-12-23,0.104,1
2022-12-24,0,1
2022-12-25,0,1
2022-12-26,0,1
2022-12-27,0.013,1
2022-12-28,0.107,1
2022-12-29,0.493,1
2022-12-30,0.711,1
2022-12-31,0.84,1
2023-01-01,0.785,1
2023-01-02,0.653,1
2023-01-03,0.674,1
2023-01-04,0.469,1
2023-01-05,0.44,1
2023-01-06,0.309,1
2023-01-07,0.375,2
2023-01-08,0.365,2
2023-01-09,0.354,2
2023-01-10,0.342,2
2023-01-11,0.33,2
2023-01-12,0.318,2
2023-01-13,0.305,2
