Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-07-18,13.876,0
2019-07-19,15.283,0
2019-07-20,15.585,0
2019-07-21,14.644,0
2019-07-22,11.426,0
2019-07-23,8.854,0
2019-07-24,9.04,0
2019-07-25,9.733,0
2019-07-26,11.27,1
2019-07-27,12.394,1
2019-07-28,13.551,1
2019-07-29,13.688,1
2019-07-30,13.014,1
2019-07-31,12.555,1
2019-08-01,12.536,1
2019-08-02,12.668,1
2019-08-03,12.901,1
2019-08-04,12.951,1
2019-08-05,12.811,1
2019-08-06,12.742,1
2019-08-07,12.679,1
2019-08-08,12.391,1
2019-08-09,11.264,2
2019-08-10,11.204,2
2019-08-11,11.144,2
2019-08-12,11.083,2
2019-08-13,11.02,2
2019-08-14,10.956,2
2019-08-15,10.889,2
