Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-09-16,0.416,0
2019-09-17,0.881,0
2019-09-18,1.359,0
2019-09-19,1.671,0
2019-09-20,0.899,0
2019-09-21,0.668,0
2019-09-22,0.937,0
2019-09-23,0.744,0
2019-09-24,0.656,1
2019-09-25,1.04,1
2019-09-26,1.723,1
2019-09-27,2.195,1
2019-09-28,2.693,1
2019-09-29,2.468,1
2019-09-30,2.811,1
2019-10-01,3.292,1
2019-10-02,3.98,1
2019-10-03,7.664,1
2019-10-04,10.314,1
2019-10-05,7.899,1
2019-10-06,7.58,1
2019-10-07,10.584,1
2019-10-08,13.724,1
2019-10-09,6.215,2
2019-10-10,6.458,2
2019-10-11,6.704,2
2019-10-12,6.954,2
2019-10-13,7.207,2
2019-10-14,7.464,2
2019-10-15,7.726,2
