Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-08-11,12.931,0
2018-08-12,12.983,0
2018-08-13,12.681,0
2018-08-14,12.963,0
2018-08-15,13.816,0
2018-08-16,14.646,0
2018-08-17,14.476,0
2018-08-18,13.876,0
2018-08-19,13.291,1
2018-08-20,13.409,1
2018-08-21,13.377,1
2018-08-22,13.065,1
2018-08-23,11.922,1
2018-08-24,12.257,1
2018-08-25,13.24,1
2018-08-26,13.9,1
2018-08-27,14.364,1
2018-08-28,11.824,2
2018-08-29,11.704,2
2018-08-30,11.579,2
2018-08-31,11.452,2
2018-09-01,11.32,2
2018-09-02,11.185,2
2018-09-03,11.046,2
