Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-04,0.179,0
2018-09-05,0.391,0
2018-09-06,0.456,0
2018-09-07,0.47,0
2018-09-08,1.128,0
2018-09-09,2.63,0
2018-09-10,1.26,0
2018-09-11,0.472,1
2018-09-12,0.547,1
2018-09-13,0.627,1
2018-09-14,0.571,1
2018-09-15,0.64,1
2018-09-16,0.648,1
2018-09-17,0.715,1
2018-09-18,1.284,1
2018-09-19,2.804,1
2018-09-20,2.609,1
2018-09-21,1.285,1
2018-09-22,0.945,1
2018-09-23,0.736,1
2018-09-24,0.502,1
2018-09-25,0.84,1
2018-09-26,3.256,2
2018-09-27,3.458,2
2018-09-28,3.666,2
2018-09-29,3.879,2
2018-09-30,4.097,2
2018-10-01,4.318,2
2018-10-02,4.543,2
