Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-02-16,38.636,0
2021-02-17,39.461,0
2021-02-18,36.025,0
2021-02-19,35.332,0
2021-02-20,33.916,0
2021-02-21,29.622,0
2021-02-22,24.468,0
2021-02-23,20.614,1
2021-02-24,21.217,1
2021-02-25,25.297,1
2021-02-26,25.663,1
2021-02-27,20.48,1
2021-02-28,19.405,1
2021-03-01,19.424,1
2021-03-02,22.666,1
2021-03-03,23.851,1
2021-03-04,22.998,1
2021-03-05,23.794,1
2021-03-06,24.441,1
2021-03-07,22.391,1
2021-03-08,20.342,1
2021-03-09,20.067,1
2021-03-10,20.738,2
2021-03-11,20.433,2
2021-03-12,20.131,2
2021-03-13,19.832,2
2021-03-14,19.538,2
2021-03-15,19.248,2
2021-03-16,18.963,2
