Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-01-16,28.075,0
2019-01-17,27.836,0
2019-01-18,26.437,0
2019-01-19,29.743,0
2019-01-20,36.643,0
2019-01-21,40.901,0
2019-01-22,33.801,0
2019-01-23,27.344,1
2019-01-24,29.964,1
2019-01-25,37.933,1
2019-01-26,36.372,1
2019-01-27,32.765,1
2019-01-28,35.077,1
2019-01-29,37.985,1
2019-01-30,45.529,1
2019-01-31,45.24,1
2019-02-01,42.132,1
2019-02-02,29.473,2
2019-02-03,29.397,2
2019-02-04,29.317,2
2019-02-05,29.232,2
2019-02-06,29.14,2
2019-02-07,29.041,2
2019-02-08,28.934,2
