Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-04-25,4.051,0
2020-04-26,3.336,0
2020-04-27,2.924,0
2020-04-28,3.882,0
2020-04-29,3.849,0
2020-04-30,2.583,0
2020-05-01,3.205,0
2020-05-02,4.319,0
2020-05-03,6.128,1
2020-05-04,6.818,1
2020-05-05,5.987,1
2020-05-06,4.773,1
2020-05-07,4.477,1
2020-05-08,4.377,1
2020-05-09,3.708,1
2020-05-10,3.278,1
2020-05-11,3.103,1
2020-05-12,3.302,1
2020-05-13,3.963,1
2020-05-14,4.351,1
2020-05-15,4.422,1
2020-05-16,4.752,1
2020-05-17,5.212,1
2020-05-18,6.586,2
2020-05-19,6.771,2
2020-05-20,6.958,2
2020-05-21,7.145,2
2020-05-22,7.334,2
2020-05-23,7.523,2
2020-05-24,7.711,2
