Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-05-01,7.878,0
2019-05-02,6.832,0
2019-05-03,7.477,0
2019-05-04,5.996,0
2019-05-05,5.916,0
2019-05-06,4.563,0
2019-05-07,6.126,0
2019-05-08,6.2,0
2019-05-09,6.539,1
2019-05-10,7.742,1
2019-05-11,7.391,1
2019-05-12,6.992,1
2019-05-13,7.333,1
2019-05-14,5.984,1
2019-05-15,4.335,1
2019-05-16,4.744,1
2019-05-17,4.966,1
2019-05-18,3.84,1
2019-05-19,3.241,1
2019-05-20,2.939,1
2019-05-21,2.784,1
2019-05-22,2.528,1
2019-05-23,1.956,1
2019-05-24,3.106,2
2019-05-25,2.952,2
2019-05-26,2.798,2
2019-05-27,2.645,2
2019-05-28,2.493,2
2019-05-29,2.342,2
2019-05-30,2.194,2
