Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-14,11.717,0
2018-09-15,12.103,0
2018-09-16,11.779,0
2018-09-17,12.401,0
2018-09-18,12.522,0
2018-09-19,11.902,0
2018-09-20,11.76,0
2018-09-21,10.465,0
2018-09-22,8.432,1
2018-09-23,7.686,1
2018-09-24,8.124,1
2018-09-25,9.593,1
2018-09-26,9.561,1
2018-09-27,9.025,1
2018-09-28,8.059,1
2018-09-29,7.32,1
2018-09-30,7.158,1
2018-10-01,6.399,1
2018-10-02,6.177,1
2018-10-03,6.173,1
2018-10-04,6.189,1
2018-10-05,5.979,1
2018-10-06,5.575,1
2018-10-07,4.945,2
2018-10-08,4.785,2
2018-10-09,4.628,2
2018-10-10,4.475,2
2018-10-11,4.327,2
2018-10-12,4.183,2
2018-10-13,4.043,2
