Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-02-13,30.262,0
2020-02-14,35.898,0
2020-02-15,31.426,0
2020-02-16,24.25,0
2020-02-17,22.156,0
2020-02-18,22.6,0
2020-02-19,27.256,0
2020-02-20,32.401,0
2020-02-21,29.85,1
2020-02-22,25.132,1
2020-02-23,22.475,1
2020-02-24,20.924,1
2020-02-25,20.608,1
2020-02-26,25.544,1
2020-02-27,30.029,1
2020-02-28,31.088,1
2020-02-29,30.178,1
2020-03-01,28.42,1
2020-03-02,25.565,1
2020-03-03,23.244,1
2020-03-04,21.956,1
2020-03-05,21.655,1
2020-03-06,21.935,1
2020-03-07,21.825,2
2020-03-08,21.497,2
2020-03-09,21.17,2
2020-03-10,20.846,2
2020-03-11,20.525,2
2020-03-12,20.208,2
2020-03-13,19.895,2
