Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-01-05,21.918,0
2019-01-06,22.442,0
2019-01-07,21.102,0
2019-01-08,20.196,0
2019-01-09,27.212,0
2019-01-10,30.58,0
2019-01-11,30.499,0
2019-01-12,29.871,1
2019-01-13,30.451,1
2019-01-14,31.029,1
2019-01-15,29.722,1
2019-01-16,28.332,1
2019-01-17,28.296,1
2019-01-18,26.9,1
2019-01-19,31.328,1
2019-01-20,37.124,1
2019-01-21,37.608,1
2019-01-22,38.167,1
2019-01-23,37.764,1
2019-01-24,35.911,1
2019-01-25,34.655,1
2019-01-26,35.905,1
2019-01-27,36.599,1
2019-01-28,29.798,2
2019-01-29,29.738,2
2019-01-30,29.676,2
2019-01-31,29.611,2
2019-02-01,29.544,2
2019-02-02,29.473,2
2019-02-03,29.397,2
