Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-06-26,10.27,0
2019-06-27,10.943,0
2019-06-28,11.39,0
2019-06-29,12.228,0
2019-06-30,11.311,0
2019-07-01,11.226,0
2019-07-02,12.874,0
2019-07-03,12.608,0
2019-07-04,12.967,1
2019-07-05,12.953,1
2019-07-06,12.94,1
2019-07-07,11.42,1
2019-07-08,10.901,1
2019-07-09,11.674,1
2019-07-10,12.786,1
2019-07-11,13.729,1
2019-07-12,13.851,1
2019-07-13,11.994,2
2019-07-14,12.029,2
2019-07-15,12.057,2
2019-07-16,12.078,2
2019-07-17,12.093,2
2019-07-18,12.101,2
2019-07-19,12.102,2
