Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-07-26,0.006,0
2022-07-27,0.005,0
2022-07-28,0.028,0
2022-07-29,0.017,0
2022-07-30,0.002,0
2022-07-31,0.002,0
2022-08-01,0.006,0
2022-08-02,0.005,1
2022-08-03,0.007,1
2022-08-04,0.023,1
2022-08-05,0.037,1
2022-08-06,0.005,1
2022-08-07,0.016,1
2022-08-08,0.013,1
2022-08-09,0.005,1
2022-08-10,0.011,1
2022-08-11,0.02,1
2022-08-12,0.045,1
2022-08-13,0.032,1
2022-08-14,0.014,1
2022-08-15,0.007,1
2022-08-16,0.033,1
2022-08-17,0.243,2
2022-08-18,0.253,2
2022-08-19,0.261,2
2022-08-20,0.268,2
2022-08-21,0.274,2
2022-08-22,0.279,2
2022-08-23,0.285,2
