Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-07-13,11.301,0
2021-07-14,11.928,0
2021-07-15,12.244,0
2021-07-16,12.413,0
2021-07-17,11.984,0
2021-07-18,11.249,0
2021-07-19,11.211,0
2021-07-20,11.249,1
2021-07-21,10.348,1
2021-07-22,10.572,1
2021-07-23,11.543,1
2021-07-24,12.224,1
2021-07-25,12.946,1
2021-07-26,13.245,1
2021-07-27,13.47,1
2021-07-28,13.889,1
2021-07-29,13.856,1
2021-07-30,13.702,1
2021-07-31,13.034,1
2021-08-01,12.498,1
2021-08-02,12.506,1
2021-08-03,12.805,1
2021-08-04,11.574,2
2021-08-05,11.508,2
2021-08-06,11.444,2
2021-08-07,11.382,2
2021-08-08,11.323,2
2021-08-09,11.266,2
2021-08-10,11.211,2
