Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-09-20,0.899,0
2019-09-21,0.668,0
2019-09-22,0.937,0
2019-09-23,0.615,0
2019-09-24,0.591,0
2019-09-25,0.934,0
2019-09-26,1.552,0
2019-09-27,1.536,1
2019-09-28,2.525,1
2019-09-29,3.188,1
2019-09-30,3.134,1
2019-10-01,3.091,1
2019-10-02,3.075,1
2019-10-03,5.476,1
2019-10-04,8.242,1
2019-10-05,7.553,1
2019-10-06,5.952,1
2019-10-07,6.37,1
2019-10-08,7.163,1
2019-10-09,7.015,1
2019-10-10,6.228,1
2019-10-11,5.881,1
2019-10-12,5.908,1
2019-10-13,7.207,2
2019-10-14,7.464,2
2019-10-15,7.726,2
2019-10-16,7.992,2
2019-10-17,8.264,2
2019-10-18,8.541,2
2019-10-19,8.825,2
