Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-09-21,7.645,0
2018-09-22,5.306,0
2018-09-23,4.573,0
2018-09-24,5.057,0
2018-09-25,7.016,0
2018-09-26,6.188,0
2018-09-27,4.458,0
2018-09-28,4.717,1
2018-09-29,4.266,1
2018-09-30,4.666,1
2018-10-01,5.49,1
2018-10-02,6.821,1
2018-10-03,8.181,1
2018-10-04,8.009,1
2018-10-05,6.366,1
2018-10-06,5.183,1
2018-10-07,3.037,1
2018-10-08,2.418,1
2018-10-09,2.948,1
2018-10-10,3.987,1
2018-10-11,5.718,1
2018-10-12,4.999,1
2018-10-13,2.364,2
2018-10-14,2.275,2
2018-10-15,2.189,2
2018-10-16,2.106,2
2018-10-17,2.025,2
2018-10-18,1.947,2
2018-10-19,1.871,2
