Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-07-16,14.976,0
2020-07-17,15.574,0
2020-07-18,15.979,0
2020-07-19,16.429,0
2020-07-20,16.206,0
2020-07-21,15.268,0
2020-07-22,15.228,0
2020-07-23,14.323,1
2020-07-24,14.158,1
2020-07-25,14.283,1
2020-07-26,15.491,1
2020-07-27,15.739,1
2020-07-28,14.852,1
2020-07-29,13.845,1
2020-07-30,14.14,1
2020-07-31,14.88,1
2020-08-01,15.633,1
2020-08-02,14.049,2
2020-08-03,14.01,2
2020-08-04,13.968,2
2020-08-05,13.925,2
2020-08-06,13.88,2
2020-08-07,13.833,2
2020-08-08,13.783,2
