Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-11-28,0.03,0
2021-11-29,0.02,0
2021-11-30,0.034,0
2021-12-01,0.125,0
2021-12-02,0.228,0
2021-12-03,0.347,0
2021-12-04,0.437,0
2021-12-05,0.802,1
2021-12-06,0.665,1
2021-12-07,0.53,1
2021-12-08,0.595,1
2021-12-09,0.611,1
2021-12-10,1.069,1
2021-12-11,0.858,1
2021-12-12,0.602,1
2021-12-13,0.379,1
2021-12-14,0.487,1
2021-12-15,0.482,1
2021-12-16,0.598,1
2021-12-17,0.631,1
2021-12-18,0.601,1
2021-12-19,0.542,1
2021-12-20,0.252,2
2021-12-21,0.249,2
2021-12-22,0.247,2
2021-12-23,0.246,2
2021-12-24,0.247,2
2021-12-25,0.248,2
2021-12-26,0.25,2
