Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-28,5.212,0
2020-09-29,3.503,0
2020-09-30,2.924,0
2020-10-01,3.18,0
2020-10-02,2.599,0
2020-10-03,2.487,0
2020-10-04,2.671,0
2020-10-05,2.669,1
2020-10-06,2.866,1
2020-10-07,3.484,1
2020-10-08,3.151,1
2020-10-09,3.104,1
2020-10-10,3.463,1
2020-10-11,3.706,1
2020-10-12,3.573,1
2020-10-13,3.137,1
2020-10-14,2.679,1
2020-10-15,2.367,1
2020-10-16,1.968,1
2020-10-17,1.708,1
2020-10-18,1.662,1
2020-10-19,1.639,1
2020-10-20,1.892,2
2020-10-21,1.799,2
2020-10-22,1.708,2
2020-10-23,1.621,2
2020-10-24,1.537,2
2020-10-25,1.456,2
2020-10-26,1.379,2
