Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-07-12,14.698,0
2018-07-13,14.761,0
2018-07-14,15.022,0
2018-07-15,15.209,0
2018-07-16,15.888,0
2018-07-17,15.244,0
2018-07-18,14.176,0
2018-07-19,14.134,1
2018-07-20,14.58,1
2018-07-21,14.228,1
2018-07-22,14.483,1
2018-07-23,15.182,1
2018-07-24,15.341,1
2018-07-25,15,1
2018-07-26,14.809,1
2018-07-27,14.072,1
2018-07-28,13.756,1
2018-07-29,13.599,1
2018-07-30,13.45,1
2018-07-31,13.662,1
2018-08-01,14.009,1
2018-08-02,14.195,1
2018-08-03,14.243,1
2018-08-04,13.843,2
2018-08-05,13.797,2
2018-08-06,13.747,2
2018-08-07,13.693,2
2018-08-08,13.635,2
2018-08-09,13.573,2
2018-08-10,13.507,2
