Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-05-06,3.984,0
2023-05-07,4.643,0
2023-05-08,5.096,0
2023-05-09,4.623,0
2023-05-10,4.049,0
2023-05-11,5.046,0
2023-05-12,6.179,0
2023-05-13,5.979,0
2023-05-14,5.563,1
2023-05-15,5.013,1
2023-05-16,4.867,1
2023-05-17,4.625,1
2023-05-18,4.494,1
2023-05-19,4.678,1
2023-05-20,4.498,1
2023-05-21,4.66,1
2023-05-22,5.158,1
2023-05-23,5.943,1
2023-05-24,6.704,1
2023-05-25,7.233,1
2023-05-26,7.179,1
2023-05-27,7.165,1
2023-05-28,7.436,1
2023-05-29,7.084,2
2023-05-30,7.251,2
2023-05-31,7.416,2
2023-06-01,7.58,2
2023-06-02,7.742,2
2023-06-03,7.902,2
2023-06-04,8.062,2
