Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-03-27,10.828,0
2021-03-28,13.785,0
2021-03-29,14.607,0
2021-03-30,12.232,0
2021-03-31,14.478,0
2021-04-01,19.839,0
2021-04-02,19.456,0
2021-04-03,14.299,0
2021-04-04,9.455,1
2021-04-05,7.627,1
2021-04-06,7.162,1
2021-04-07,6.973,1
2021-04-08,7.737,1
2021-04-09,8.5,1
2021-04-10,9.122,1
2021-04-11,9.462,1
2021-04-12,9.301,1
2021-04-13,9.309,1
2021-04-14,9.537,1
2021-04-15,9.535,1
2021-04-16,8.958,1
2021-04-17,8.56,1
2021-04-18,8.219,1
2021-04-19,10.472,2
2021-04-20,10.215,2
2021-04-21,9.958,2
2021-04-22,9.703,2
2021-04-23,9.449,2
2021-04-24,9.198,2
2021-04-25,8.948,2
