Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-06-27,11.317,0
2020-06-28,11.402,0
2020-06-29,11.56,0
2020-06-30,11.053,0
2020-07-01,11.323,0
2020-07-02,12.518,0
2020-07-03,13.232,0
2020-07-04,13.482,1
2020-07-05,13.846,1
2020-07-06,13.918,1
2020-07-07,12.967,1
2020-07-08,13.637,1
2020-07-09,14.123,1
2020-07-10,14.56,1
2020-07-11,15.294,1
2020-07-12,15.262,1
2020-07-13,15.002,1
2020-07-14,14.881,1
2020-07-15,14.841,1
2020-07-16,14.803,1
2020-07-17,14.606,1
2020-07-18,14.255,1
2020-07-19,14.165,1
2020-07-20,12.466,2
2020-07-21,12.447,2
2020-07-22,12.42,2
2020-07-23,12.387,2
2020-07-24,12.347,2
2020-07-25,12.302,2
2020-07-26,12.252,2
