Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-04-15,13.06,0
2019-04-16,9.345,0
2019-04-17,7.32,0
2019-04-18,6.478,0
2019-04-19,8.066,0
2019-04-20,9.042,0
2019-04-21,7.49,0
2019-04-22,5.247,1
2019-04-23,5.166,1
2019-04-24,6.845,1
2019-04-25,5.27,1
2019-04-26,5.637,1
2019-04-27,7.996,1
2019-04-28,8.686,1
2019-04-29,9.943,1
2019-04-30,9.609,1
2019-05-01,8.358,1
2019-05-02,7.942,1
2019-05-03,6.718,1
2019-05-04,5.625,1
2019-05-05,5.414,1
2019-05-06,5.423,1
2019-05-07,5.927,2
2019-05-08,5.736,2
2019-05-09,5.549,2
2019-05-10,5.368,2
2019-05-11,5.191,2
2019-05-12,5.018,2
2019-05-13,4.849,2
