Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2023-03-27,18.749,0
2023-03-28,19.624,0
2023-03-29,20.98,0
2023-03-30,20.596,0
2023-03-31,14.747,0
2023-04-01,13.627,0
2023-04-02,16.988,0
2023-04-03,13.895,0
2023-04-04,11.531,1
2023-04-05,11.589,1
2023-04-06,12.965,1
2023-04-07,13.688,1
2023-04-08,12.745,1
2023-04-09,10.614,1
2023-04-10,10.197,1
2023-04-11,11.247,1
2023-04-12,9.571,1
2023-04-13,7.908,1
2023-04-14,6.953,1
2023-04-15,6.099,1
2023-04-16,4.861,1
2023-04-17,4.784,1
2023-04-18,3.776,1
2023-04-19,10.697,2
2023-04-20,10.443,2
2023-04-21,10.19,2
2023-04-22,9.939,2
2023-04-23,9.69,2
2023-04-24,9.443,2
2023-04-25,9.199,2
