Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-07-25,14.37,0
2018-07-26,14.414,0
2018-07-27,13.98,0
2018-07-28,13.428,0
2018-07-29,13.442,0
2018-07-30,12.746,0
2018-07-31,12.824,0
2018-08-01,12.261,1
2018-08-02,12.485,1
2018-08-03,12.814,1
2018-08-04,13.599,1
2018-08-05,14.449,1
2018-08-06,15.054,1
2018-08-07,15.552,1
2018-08-08,15.441,1
2018-08-09,14.735,1
2018-08-10,14.783,1
2018-08-11,13.439,2
2018-08-12,13.366,2
2018-08-13,13.291,2
2018-08-14,13.212,2
2018-08-15,13.131,2
2018-08-16,13.047,2
2018-08-17,12.96,2
