Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-09-04,0.322,0
2020-09-05,0.375,0
2020-09-06,0.252,0
2020-09-07,0.742,0
2020-09-08,3.029,0
2020-09-09,3.605,0
2020-09-10,2.689,0
2020-09-11,2.425,1
2020-09-12,1.168,1
2020-09-13,0.744,1
2020-09-14,0.887,1
2020-09-15,1.229,1
2020-09-16,0.739,1
2020-09-17,1.336,1
2020-09-18,3.106,1
2020-09-19,3.342,1
2020-09-20,2.91,1
2020-09-21,2.302,1
2020-09-22,1.752,1
2020-09-23,1.438,1
2020-09-24,1.651,1
2020-09-25,1.785,1
2020-09-26,3.073,2
2020-09-27,3.245,2
2020-09-28,3.422,2
2020-09-29,3.602,2
2020-09-30,3.787,2
2020-10-01,3.976,2
2020-10-02,4.17,2
