Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-07-06,12.871,0
2021-07-07,12.084,0
2021-07-08,10.38,0
2021-07-09,10.961,0
2021-07-10,10.526,0
2021-07-11,10.473,0
2021-07-12,11.613,0
2021-07-13,11.708,1
2021-07-14,12.518,1
2021-07-15,12.729,1
2021-07-16,12.262,1
2021-07-17,11.935,1
2021-07-18,11.882,1
2021-07-19,12.064,1
2021-07-20,12.01,1
2021-07-21,11.914,1
2021-07-22,12.09,1
2021-07-23,12.423,1
2021-07-24,12.041,1
2021-07-25,11.928,1
2021-07-26,11.8,1
2021-07-27,12.071,1
2021-07-28,12.069,2
2021-07-29,11.999,2
2021-07-30,11.927,2
2021-07-31,11.855,2
2021-08-01,11.784,2
2021-08-02,11.712,2
2021-08-03,11.643,2
