Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-03-05,0.81,0
2020-03-06,0.31,0
2020-03-07,0.076,0
2020-03-08,0.144,0
2020-03-09,0.453,0
2020-03-10,0.761,0
2020-03-11,0.979,0
2020-03-12,1.261,1
2020-03-13,1.071,1
2020-03-14,1.266,1
2020-03-15,1.037,1
2020-03-16,0.861,1
2020-03-17,0.913,1
2020-03-18,1.049,1
2020-03-19,1.28,1
2020-03-20,1.24,1
2020-03-21,1.029,1
2020-03-22,0.922,1
2020-03-23,1.041,1
2020-03-24,1.152,1
2020-03-25,1.063,1
2020-03-26,0.837,1
2020-03-27,0.914,2
2020-03-28,0.955,2
2020-03-29,0.998,2
2020-03-30,1.04,2
2020-03-31,1.082,2
2020-04-01,1.123,2
2020-04-02,1.164,2
