Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-09-22,8.557,0
2019-09-23,8.285,0
2019-09-24,6.588,0
2019-09-25,7.458,0
2019-09-26,7.222,0
2019-09-27,6.621,0
2019-09-28,7.752,0
2019-09-29,7.32,1
2019-09-30,7.746,1
2019-10-01,7.97,1
2019-10-02,8.715,1
2019-10-03,6.312,1
2019-10-04,3.398,1
2019-10-05,2.688,1
2019-10-06,3.026,1
2019-10-07,2.76,1
2019-10-08,2.173,1
2019-10-09,1.897,1
2019-10-10,2.01,1
2019-10-11,2.262,1
2019-10-12,2.363,1
2019-10-13,2.422,1
2019-10-14,2.39,2
2019-10-15,2.288,2
2019-10-16,2.189,2
2019-10-17,2.093,2
2019-10-18,2.001,2
2019-10-19,1.911,2
2019-10-20,1.824,2
