Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2018-12-16,22.024,0
2018-12-17,22.751,0
2018-12-18,25.183,0
2018-12-19,23.037,0
2018-12-20,21.528,0
2018-12-21,21.241,0
2018-12-22,24.089,0
2018-12-23,25.075,0
2018-12-24,26.013,1
2018-12-25,25.884,1
2018-12-26,24.809,1
2018-12-27,23.194,1
2018-12-28,22.071,1
2018-12-29,27.534,1
2018-12-30,30.546,1
2018-12-31,33.034,1
2019-01-01,32.036,1
2019-01-02,30.91,1
2019-01-03,30.832,1
2019-01-04,30.077,1
2019-01-05,29.878,1
2019-01-06,29.398,1
2019-01-07,28.857,1
2019-01-08,30.453,2
2019-01-09,30.469,2
2019-01-10,30.477,2
2019-01-11,30.477,2
2019-01-12,30.47,2
2019-01-13,30.456,2
2019-01-14,30.435,2
