Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2022-05-22,6.428,0
2022-05-23,4.088,0
2022-05-24,4.367,0
2022-05-25,4.518,0
2022-05-26,5.099,0
2022-05-27,5.502,0
2022-05-28,5.969,0
2022-05-29,7.194,1
2022-05-30,9.334,1
2022-05-31,10.353,1
2022-06-01,9.178,1
2022-06-02,8.101,1
2022-06-03,6.871,1
2022-06-04,6.803,1
2022-06-05,7.564,1
2022-06-06,8.251,1
2022-06-07,8.631,1
2022-06-08,8.915,1
2022-06-09,9.143,1
2022-06-10,9.321,1
2022-06-11,9.871,1
2022-06-12,10.583,1
2022-06-13,9.349,2
2022-06-14,9.511,2
2022-06-15,9.674,2
2022-06-16,9.837,2
2022-06-17,10.002,2
2022-06-18,10.166,2
2022-06-19,10.331,2
