Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-06-24,9.452,0
2020-06-25,9.924,0
2020-06-26,10.73,0
2020-06-27,11.317,0
2020-06-28,11.402,0
2020-06-29,11.56,0
2020-06-30,11.316,0
2020-07-01,11.816,1
2020-07-02,12.746,1
2020-07-03,13.164,1
2020-07-04,12.745,1
2020-07-05,13.234,1
2020-07-06,13.762,1
2020-07-07,14.267,1
2020-07-08,14.622,1
2020-07-09,15.569,1
2020-07-10,17.06,1
2020-07-11,17.94,1
2020-07-12,16.774,1
2020-07-13,14.531,1
2020-07-14,13.609,1
2020-07-15,14.12,1
2020-07-16,12.461,2
2020-07-17,12.475,2
2020-07-18,12.481,2
2020-07-19,12.478,2
2020-07-20,12.466,2
2020-07-21,12.447,2
2020-07-22,12.42,2
