Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2021-12-13,1.431,0
2021-12-14,1.773,0
2021-12-15,2.356,0
2021-12-16,2.616,0
2021-12-17,2.412,0
2021-12-18,1.836,0
2021-12-19,1.448,0
2021-12-20,0.973,1
2021-12-21,0.472,1
2021-12-22,0.073,1
2021-12-23,0.103,1
2021-12-24,0.763,1
2021-12-25,1.025,1
2021-12-26,1.068,1
2021-12-27,1.186,1
2021-12-28,1.23,1
2021-12-29,1.658,1
2021-12-30,2.155,1
2021-12-31,2.402,1
2022-01-01,1.698,1
2022-01-02,1.314,1
2022-01-03,1.081,1
2022-01-04,0.691,2
2022-01-05,0.677,2
2022-01-06,0.661,2
2022-01-07,0.643,2
2022-01-08,0.624,2
2022-01-09,0.605,2
2022-01-10,0.584,2
