Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2020-05-03,2.944,0
2020-05-04,7.53,0
2020-05-05,9.735,0
2020-05-06,10.027,0
2020-05-07,8.716,0
2020-05-08,12.997,0
2020-05-09,14.273,0
2020-05-10,10.798,1
2020-05-11,12.045,1
2020-05-12,13.067,1
2020-05-13,9.95,1
2020-05-14,5.175,1
2020-05-15,2.187,1
2020-05-16,1.751,1
2020-05-17,1.631,1
2020-05-18,1.847,1
2020-05-19,1.893,1
2020-05-20,1.785,1
2020-05-21,1.589,1
2020-05-22,1.355,1
2020-05-23,1.112,1
2020-05-24,0.933,1
2020-05-25,2.91,2
2020-05-26,2.738,2
2020-05-27,2.569,2
2020-05-28,2.403,2
2020-05-29,2.241,2
2020-05-30,2.083,2
2020-05-31,1.929,2
