Date,Value,"Flag (0=obs 1=fcst 2=norm)"
2019-05-10,7.276,0
2019-05-11,7.394,0
2019-05-12,9.17,0
2019-05-13,8.829,0
2019-05-14,7.542,0
2019-05-15,4.718,0
2019-05-16,3.093,0
2019-05-17,4.437,0
2019-05-18,4.027,1
2019-05-19,3.913,1
2019-05-20,5.382,1
2019-05-21,6.004,1
2019-05-22,3.434,1
2019-05-23,2.381,1
2019-05-24,1.804,1
2019-05-25,1.753,1
2019-05-26,1.594,1
2019-05-27,1.603,1
2019-05-28,1.586,1
2019-05-29,1.486,1
2019-05-30,1.188,1
2019-05-31,0.97,1
2019-06-01,0.745,1
2019-06-02,1.764,2
2019-06-03,1.628,2
2019-06-04,1.496,2
2019-06-05,1.369,2
2019-06-06,1.248,2
2019-06-07,1.132,2
2019-06-08,1.023,2
